tokenized_text,homophobia,obscene,insult,racism,misogyny,xenophobia
"['bom', 'ter', 'ficar', 'calar']",False,False,True,False,False,False
"['sexo', 'íntimo', 'sagrado', 'corpo', 'templo', 'dever', 'compartilha', 'gosto', 'Lana', 'del', 'rey']",False,False,False,False,False,False
"['pau', 'mandar', 'lambe', 'bota', 'pequeno', 'apreço', 'ciêncio', 'fraude', 'científico', 'caráter', 'covarde']",False,True,True,False,False,False
"['perguntar', 'pessoa', 'fazer', 'auge', 'assunto']",False,False,False,False,False,False
"['entrar', 'link', 'fav', 'meto', 'fav', 'ajudar', 'amigo']",False,False,False,False,False,False
"['homem', 'terminar', 'relacionamento', 'mostrar', 'outro', 'pessoa', 'poder', 'gente']",False,False,False,False,False,False
"['desde', 'yudi', 'participar', 'de aquele', 'edição', 'icônico', 'fazendo', 'desenvolvi', 'afeição', 'menino']",False,False,False,False,False,False
"['maraisa', 'responder', 'marido', 'kkk']",False,False,False,False,False,False
"['curso', 'geologia', 'biologio', 'eng', 'florestal', 'juntar', 'fazer', 'segundo', 'edição', 'de esse', 'rock', 'selvagem', 'muito', 'cerveja', 'curtição', 'selvager', 'ficar', 'ligar', 'informação', 'breve', 'sigam', 'insta']",False,False,False,False,False,False
"['Jair', 'tiozao', 'acreditar', 'qualquer', 'mentira', 'contar', 'pra', 'problema', 'eleger', 'tiozão', 'agora', 'presidente', 'repúblicar', 'amplificar', 'mentira', 'Fake']",False,False,False,False,False,False
"['fazer', 'precisa', 'fazer', 'silêncio']",False,False,False,False,False,False
"['alerta', 'inpe', 'indicar', 'alto', 'desmate', 'amazôniar', 'alerta', 'qual', 'realmente', 'indicar', 'falso', 'positivo', 'porcentagem', 'métrico', 'usar', 'definir', 'alertar', 'algum', 'cientista', 'aqui', 'responder']",False,False,False,False,False,False
"['em esse', 'maconha', 'deixar', 'lesar', 'passar', 'vergonha', 'babaco']",False,True,True,False,False,False
"['gostar', 'tanto', 'parte', 'loira', 'saber', 'ficar', 'loira', 'próximo', 'contar']",False,False,False,False,False,False
"['provar', 'inteligência', 'digo', 'onde', 'socialismo', 'comunismo', 'dar', 'certo']",False,False,False,False,False,False
"['tentar', 'explicar', 'pra', 'eu', 'mesmo', 'nao', 'poder', 'matar']",False,True,False,False,False,False
"['entrevista', 'rádio', 'dizer', 'adoraria', 'feat', 'próximo', 'álbum', 'Little', 'mix']",False,False,False,False,False,False
"['chupa', 'troxar']",False,True,True,False,False,False
"['falar', 'algum', 'mentira']",False,False,False,False,False,False
"['tomar', 'meio', 'orifício', 'anal']",False,True,True,False,False,False
"['presidente', 'indicar', 'cargo', 'ministro', 'Educação', 'falar', 'ministério', 'ocupar', 'trapizomba', 'pessoa', 'mal', 'arrumar', 'mal', 'vester', 'saber', 'coisa', 'imbecil', 'pessoa']",False,False,True,False,False,False
"['lowkeyr', 'achar', 'liberdade', 'fazer', 'confusão', 'kkkkk', 'vcs', 'chegar', 'casa', 'dps', 'noite', 'vcs', 'jantar']",False,False,False,False,False,False
"['avocar', 'segurar', 'barra', 'clipe', 'mês', 'ainda', 'ter', 'ser', 'trollar', 'billie', 'clipe', 'atgggth', 'gravar', 'hoje', 'pai']",False,False,False,False,False,False
"['alguém', 'precisar', 'tirar', 'tumblr', 'então', 'ir', 'salvar', 'todo', 'icom', 'kai', 'chen']",False,False,False,False,False,False
"['vic', 'falar', 'fcs', 'loreno', 'gnt', 'querer', 'juntar', 'fcs', 'loreno', 'fcs', 'gir']",False,False,False,False,False,False
"['falar', 'desanimada', 'pra', 'mãe', 'falar', 'ficar', 'assim', 'ir', 'fazer', 'um', 'orelhinha', 'gato', 'passar']",False,False,False,False,False,False
"['mãe', 'viver', 'arrasar', 'gordar', 'mando', 'mensagem', 'pra', 'casa', 'jantar', 'levar', 'cocar']",False,False,False,False,False,False
"['condição', 'amigo', 'ideia', 'certo']",False,False,False,False,False,False
"['policial', 'ser', 'aplaudido', 'matar', 'bandido', 'Brasil', 'querer']",False,True,False,False,False,False
"['nota', 'cláudio', 'drewes', 'dizer', 'preocupado', 'futuro', 'operação', 'zelote', 'moleque', 'afirmar', 'ter', 'texto', 'apagar']",False,False,False,False,False,False
['fazer'],False,False,False,False,False,False
"['gostar', 'suju', 'sobre', 'leeteuk', 'referio', 'modo', 'fandom', 'tratar', 'show', 'bts', 'araber', 'super', 'junior', 'fazer', 'possível', 'esforço', 'nada', 'contra']",False,False,False,False,False,True
"['amo', 'pessoa', 'belcity', 'twitter', 'todo', 'mundo', 'saber', 'todo', 'mundo', 'falar']",False,False,False,False,False,False
"['nunca', 'disposição', 'pegar', 'marquinha', 'sdds']",False,False,False,False,False,False
"['obrigar', 'fazer', 'entender', 'tweet']",False,False,False,False,False,False
"['talento', 'racista', 'homofobia', 'histórico', 'only', 'corpo', 'discordar', 'discorde', 'casa']",False,False,True,False,False,False
"['esquerdar', 'nunca', 'querer', 'dividir', 'Brasil', 'acuse', 'bolsonaro', 'fazer', 'chame', 'bolsonaro']",False,False,False,False,False,False
"['mano', 'raivo', 'ódio', 'bem', 'mau']",False,False,False,False,False,False
"['Fake', 'Foice']",False,False,True,False,False,False
"['áudio', 'izabelo', 'deus', 'voz', 'fofa', 'parecer', 'falar', 'droga']",False,True,False,False,False,False
"['celular', 'irmão', 'desbloquear', 'rosto', 'kkkk', 'olhar', 'nen', 'parecir']",False,False,False,False,False,False
"['fazer', 'de urmo', 'depender']",False,False,False,False,False,False
"['precisar', 'ter', 'boi', 'ter', 'chifre']",False,False,False,False,False,False
"['tipo', 'car', 'literalmente', 'sentir', 'ódio', 'mulher', 'masculinidade', 'frágil', 'caralho']",False,True,True,False,False,False
"['ir', 'parar', 'fumar', 'fodasi']",False,True,False,False,False,False
"['coisa', 'ir', 'sentir', 'falta', 'aqui', 'Escola', 'ir', 'creme', 'chocolate']",False,False,False,False,False,False
"['barmy', 'começar', 'cantar', 'música', 'coreano', 'embolar', 'bts', 'achar', 'lir', 'sensacional', 'perfeito', 'brasileiro', 'fluente', 'coreano']",False,False,False,False,False,False
"['ideiar', 'outro', 'nunca', 'ir', 'feliz']",False,False,False,False,False,False
"['semana', 'inteira', 'pra', 'ficar', 'doente', 'ir', 'ficar', 'ruim', 'logo', 'sexta', 'feira']",False,False,False,False,False,False
"['governar', 'bom', 'nada', 'Brasil', 'afundar', 'crise', 'enorme', 'presidente', 'agendar', 'ridícula', 'passeio', 'querer', 'trabalhar', 'saia', 'deixar', 'outro', 'trabalhar', 'país']",False,False,True,False,False,False
"['mil', 'pasta', 'currículo', 'nenhum', 'emprego']",False,False,False,False,False,False
"['sim', 'gostar', 'contratação', 'donnyr', 'infelizmente', 'careca', 'ir', 'queimar']",False,False,False,False,False,False
"['vacilo', 'falsidade', 'mimimi', 'cobrançar', 'cada', 'vez', 'considerar', 'pouco', 'pessoa']",False,False,True,False,False,False
"['Rio', 'grande']",False,False,False,False,False,False
"['agora', 'perebas', 'elenco', 'renê', 'ar', 'mau', 'rodinei', 'vir', 'papo', 'ar', 'renê', 'pereba', 'ir', 'arrumar', 'treta', 'comigo']",False,False,True,False,False,False
"['arraso', 'ir', 'rui', 'bosta', 'fazer', 'falta', 'planinho', 'militante', 'petista', 'água', 'abaixo', 'proibir', 'policiamento', 'prá', 'militância', 'pelega', 'ficar', 'vontade', 'aparecer', 'kkkkkkk']",False,True,True,False,False,False
"['explanar', 'intimidade', 'faltar', 'maturidade']",False,False,False,False,False,False
"['nazismo', 'chegar', 'Brasil', 'povo', 'pobre', 'fizer', 'revolução', 'tirar', 'verme', 'porrar', 'país', 'ir', 'acabar']",False,False,True,False,False,False
"['teresir', 'merda', 'mesmo', 'coisa', 'odeio', 'caralho']",False,True,True,False,True,False
"['jesus', 'vencer', 'deserto', 'adão', 'fracassar', 'paraíso', 'lugar', 'escolha']",False,False,False,False,False,False
"['vídeo', 'possível', 'ver', 'todo', 'integrante', 'apenas', 'imitar', 'passo', 'bts', 'colocar', 'pouquinho', 'cara', 'icônico', 'coreografia', 'fire', 'conseguir', 'identificar', 'todo', 'modificação', 'youtube', 'laianner']",False,False,False,False,False,False
"['tar', 'perfeito', 'parte', 'arrancar', 'coração', 'car']",False,False,False,False,False,False
"['bander', 'dissimular', 'sérgio', 'Moro', 'espécie', 'mal', 'caráter', 'ditadura', 'pitar', 'atraso']",False,False,True,False,False,False
"['prometi', 'economizar', 'causa', 'vinda', 'lano', 'comprar', 'calcinhar', 'real']",False,False,False,False,False,False
"['nenê', 'ficar', 'pai', 'taca', 'var']",False,True,False,False,False,False
"['passar', 'ano', 'ahhr', 'tão', 'rápido', 'tão', 'rápido', 'apaixoneir', 'amor', 'primeira', 'vista', 'amor', 'princesinha', 'roubar', 'coração', 'amo', 'demais', 'querer', 'passar', 'ano', 'vida']",False,False,False,False,False,False
"['fizer', 'bem', 'fazer', 'entregar', 'mãe']",False,False,False,False,False,False
"['poder', 'domingo', 'agora', 'neurose', 'grande', 'ansiedade']",False,False,False,False,False,False
"['parecer', 'legenda', 'pra', 'cego', 'surdo', 'mudo']",False,False,True,False,False,False
"['saber', 'mentir', 'cara', 'cara', 'kkk', 'precisar', 'chora']",False,False,True,False,False,False
"['bom', 'mãe', 'contar', 'coisa', 'pro', 'pai', 'pra', 'brigar', 'comigo', 'ser', 'qualquer', 'coisa', 'fazer', 'falo', 'pai', 'deixar', 'falar', 'nunca', 'presente', 'então', 'mar', 'ironia']",False,False,False,False,False,False
"['acabar', 'publicar', 'foto', 'macaé']",False,False,False,False,False,False
"['ir', 'passar', 'dia', 'inteiro', 'ouvir', 'conversa', 'inteligente', 'sim']",False,False,False,False,False,False
"['gente', 'parecer', 'alguém', 'conhecer', 'cara', 'ficar', 'assim', 'msm', 'igual', 'de esse', 'mina', 'mano', 'exxxxxxquecer', 'bom', 'pegar', 'surpresa', 'assim', 'kkkkkk']",False,False,False,False,False,False
"['falar', 'porque', 'pro', 'Flamengo', 'mauro', 'clubismo', 'cegar', 'vez', 'car', 'grande', 'campeão', 'história', 'jogador', 'futebol', 'título', 'pelé', 'ainda', 'bom', 'lateral', 'direito', 'mundo']",False,False,True,False,False,False
"['proibição', 'maconho', 'favorecer', 'crime', 'organizar', 'manter', 'monopólio', 'mercado', 'financiamento', 'muito', 'país', 'civilizado', 'desenvolver', 'legalizar', 'aqui', 'governante', 'hipócrito', 'demagogo', 'contra', 'legalização', 'automaticamente', 'favorecer', 'tráfico']",False,False,True,False,False,False
['Deus'],False,False,False,False,False,False
"['realmente', 'fico', 'sentir', 'lixo', 'ver', 'dois', 'menino', 'bonito', 'mundo', 'esfregar', 'bochechar', 'outro', 'demais', 'pra', 'eu']",False,False,False,False,False,False
"['algum', 'investigação', 'recurso', 'infinito', 'velocidade', 'outro', 'mês', 'após', 'prisão', 'assassino', 'celular', 'ainda', 'informação', 'extraídas', 'polícia', 'civil', 'poder', 'depender', 'favor', 'empresa', 'privado', 'investigar']",False,False,False,False,False,False
"['cool', 'mão', 'tenhal', 'medo', 'amigo', 'vir']",False,True,False,False,False,False
"['poder', 'sim']",False,False,False,False,False,False
"['obrigar', 'contratar', 'grande', 'jogador']",False,False,False,False,False,False
"['duvivier', 'kkkkk', 'ninguém', 'conhecer', 'trouxa', 'ptralhar', 'paraíbas', 'Brasil', 'amar', 'mito', 'fim', 'boquinha', 'tal', 'duvivier', 'baiano', 'inteligente']",False,False,True,True,False,True
"['deixar', 'twitter', 'ir', 'ter', 'ficar', 'instagr', 'instagr', 'cúmulo', 'vou', 'matar']",False,False,False,False,False,False
"['novo', 'puxa', 'saco', 'fato', 'par', 'nada']",False,False,True,False,False,False
"['pra', 'acreditar', 'tweet', 'poder', 'unir', 'grata', 'ter', 'conhecer']",False,False,False,False,False,False
"['vzs', 'olho', 'pra', 'trás', 'pensar', 'graças', 'deus', 'passar']",False,False,False,False,False,False
"['deus', 'olhar', 'pra', 'eu', 'falar', 'bunda', 'peito', 'beleza', 'nada', 'apenas', 'ficar', 'mundo', 'viver']",False,False,False,False,False,False
"['próximo', 'sábado', 'dia', 'jazz', 'blues', 'tomar', 'conta', 'novamente', 'charmoso', 'Praça', 'clarimur', 'carneiro', 'realização', 'fundinho', 'festival', 'evento', 'apoiar', 'prefeitura', 'fazer', 'parte', 'comemoração', 'especial', 'aniversário', 'ano', 'uberlândir']",False,False,False,False,False,False
"['esquerdista', 'poder', 'ver', 'vergonha', 'querer', 'passar']",False,False,True,False,False,False
"['vamo', 'calmo', 'monosso', 'filho', 'ir', 'usar', 'nike', 'adir']",False,False,False,False,False,False
"['ultimamente', 'Whatsapp', 'off', 'fico', 'um', 'hora', 'offline', 'ativo', 'dar', 'mensagem', 'con']",False,False,False,False,False,False
"['preciso', 'silicone', 'bichectomia', 'rinoplastiar', 'resto', 'juro', 'corro', 'atrás']",False,False,False,False,False,False
"['menina', 'escolher', 'teló', 'ficar', 'pena', 'ctz', 'kkkk']",False,False,False,False,False,False
"['reconhecer', 'próprio', 'erro', 'coisa', 'gente', 'grande']",False,False,False,False,False,False
"['doer', 'pra', 'chegar', 'casa']",False,False,False,False,False,False
"['certeza', 'querer', 'ganhar', 'milhão', 'chutar', 'bola']",False,False,False,False,False,False
"['incrível', 'fazer', 'atingimos', 'meta', 'dobrar', 'meta', 'dois', 'mil', 'comentário', 'em esse', 'tweet', 'tags', 'chamem', 'amigo', 'votar']",False,False,False,False,False,False
"['paulão', 'ir', 'vir', 'cedo', 'de esse', 'jeito', 'paulinhar', 'fab']",False,False,False,False,False,False
"['nada', 'fazer', 'duvidar', 'capacidade', 'kjjkkkkkkkkkkk']",False,False,False,False,False,False
"['hipocrisia', 'merdar', 'aqui', 'falar', 'defender', 'certo', 'coisa', 'forma', 'parecer', 'exemplar', 'prática', 'fazer', 'completamente', 'oposto', 'falar', 'defender', 'aqui', 'saber', 'conseguir', 'aprecio', 'capacidade', 'representação']",False,True,False,False,False,False
"['olhar', 'eleee']",False,False,False,False,False,False
['infelizmente'],False,False,False,False,False,False
"['falar', 'esquerdopata', 'fissurar', 'fracasso', 'invejoso', 'contumaz', 'sucesso', 'alheio', 'assim', 'todo', 'esquerdopata', 'incompetente', 'fracassar', 'achar', 'sempre', 'pessoa', 'sucesso', 'dever', 'algum', 'coisa', 'único', 'moral', 'reconhecer', 'servir']",False,True,True,False,False,False
"['querer', 'casar', 'gilbert', 'blythe', 'nao', 'possar', 'porque', 'existir']",False,False,False,False,False,False
"['qnd', 'ir', 'vsl', 'kkkk']",False,False,False,False,False,False
"['passar', 'malalguem', 'ir', 'hospitaler', 'bom']",False,False,False,False,False,False
"['alguém', 'contar', 'sheherazade', 'preocupar', 'conforto', 'emocional', 'bander', 'mulher', 'ficar', 'famoso', 'porque', 'achar', 'compreensível', 'amarrar', 'bandido', 'postar', 'acreditar']",False,False,False,False,True,False
"['nao', 'passar', 'faculdade', 'ir', 'tirar', 'carta', 'virar', 'uber', 'pronto', 'decidir']",False,False,False,False,False,False
"['metar', 'trezento', 'comentário', 'cinco', 'cor', 'cinco', 'animal', 'cinco', 'profissão', 'cinco', 'nome', 'cinco', 'esportespaulin']",False,False,False,False,False,False
"['nada', 'assim', 'bate', 'tesao']",False,True,False,False,False,False
"['dizer', 'pra', 'medo', 'hacker', 'russo', 'entregar', 'gratuitamente', 'dar', 'google', 'facebook']",False,False,False,False,False,False
"['nao', 'ouvir', 'hahahahahahaah']",False,False,False,False,False,False
['merecer'],False,False,False,False,False,False
"['postar', 'foto', 'bia', 'deixar', 'mutuals', 'decidir', 'shippar', 'vcto', 'vergonha', 'nao', 'deixar', 'flopar']",False,False,False,False,False,False
"['lavander', 'mensagem', 'privar', 'stf', 'esquentar', 'produto', 'roubo', 'pra', 'dar', 'legalidade']",False,False,False,False,False,False
"['noooo', 'mano', 'kkkkkkk', 'burro', 'bolar']",False,False,False,False,False,False
"['grupo', 'mana', 'bom', 'mundo', 'irmao']",False,False,False,False,False,False
"['bom', 'notícia', 'hoje', 'exo', 'ganhar', 'primeiro', 'win', 'todo', 'tentativa', 'falha', 'boicote', 'parte', 'dizer', 'acima', 'exo', 'exo', 'refesco', 'ótimos', 'kkk']",False,False,False,False,False,False
"['engano', 'gostar', 'enquanto', 'exa', 'mente', 'primeiro', 'metade', 'ano', 'lucro', 'líquido', 'bradesco', 'bilhão', 'elevação', 'relação', 'período', 'ano', 'passado', 'bilhão', 'pouco', 'mau', 'três', 'concorrente']",False,False,False,False,False,False
"['hoje', 'dia', 'precioso', 'maravilhosa', 'incrivelmente', 'talentoso', 'maknae', 'feliz', 'aniversário', 'amor', 'todo', 'sonho', 'realizer', 'existir', 'abençoar', 'voz', 'incrível', 'sorriso', 'contagiante', 'obrigar', 'amo']",False,False,False,False,False,False
"['eupar', 'saúde', 'mental']",False,False,False,False,False,False
"['curioso', 'cair', 'luva', 'doceiro', 'plagiador', 'contar', 'fracasso', 'medo', 'lançar', 'album', 'kkkkk']",False,False,True,False,True,False
"['nao', 'sobrar', 'nenhum', 'copinho', 'nao']",False,False,False,False,False,False
"['olhar', 'condição']",False,False,False,False,False,False
"['perguntar', 'alguém', 'ir', 'gostar', 'eu', 'ponto', 'fazer']",False,False,False,False,False,False
"['chorar', 'msm', 'ler']",False,False,False,False,False,False
"['pessoa', 'leem', 'manual', 'achar', 'ir', 'ler', 'entender', 'manual', 'carro', 'surpreender', 'maioria', 'vez', 'problema', 'causar', 'acidente', 'dentro', 'carro', 'concordo', 'pouco', 'gente', 'usar', 'carro']",False,True,True,False,False,False
"['amigo', 'tipo', 'cigarro', 'eletrônico']",False,False,False,False,False,False
"['amor', 'pra', 'pra', 'sempre', 'saber', 'de isso', 'aonde', 'gente', 'errar', 'dizer', 'onde', 'quebrar', 'ainda', 'garantir']",False,False,False,False,False,False
"['sextar', 'dia', 'mercado', 'sacola', 'comer', 'doce', 'pro', 'amô', 'tudo', 'fase', 'deus', 'ir', 'honrarcadê', 'alvar', 'juiz']",False,False,False,False,False,False
"['pprt', 'par', 'preocupar', 'status', 'vivo', 'vido', 'dps', 'morre', 'ficar', 'tudo', 'pra', 'trás']",False,False,False,False,False,False
"['gente', 'coreo', 'mostrar', 'poder', 'seventeen']",False,False,False,False,False,False
