tokenized_text,health,ideology,insult,lgbtqphobia,other_lifestyle,physical_aspects,profanity_obscene,racism,sexism,xenophobia
"['caraio', 'burrar', 'irmão', 'tipo', 'josi', 'diploma', 'poxa', 'henrique', 'trancar', 'curso', 'último', 'ano', 'macoero', 'explicar', 'coisa', 'vivaaaaaaao']",False,False,True,False,False,False,False,False,False,False
"['voce', 'gostar', 'sapatao', 'caminhoeira', 'cabelo', 'rapar']",False,False,True,True,False,True,False,False,False,False
"['saber', 'orgulho', 'ver', 'menina', 'negro', 'virar', 'médico', 'jovem', 'negro', 'virar', 'advogado', 'vontade', 'sair', 'rua', 'pra', 'estrada', 'pagar', 'promessa', 'hashtag']",False,False,True,False,False,False,False,True,True,False
"['tiene', 'fortaleza', 'psicópata', 'narcisista']",True,False,True,False,False,False,False,False,False,False
"['crime', 'hororroso', 'aceitar', 'realidade', 'hoje', 'dia', 'criança', 'Lgbts', 'comum', 'pensar', 'maldade', 'imensuravel', 'pessoa', 'idiota', 'querer', 'esconder', 'preconceito', 'culpar', 'outro', 'alguir', 'fato', 'querer', 'ajudar', 'vcs', 'adusto', 'comentar', 'merda', 'em esse', 'anuncio', 'dar', 'vergonha', 'sinceramente']",False,True,True,False,False,False,False,False,False,False
"['certicimo', 'poha', 'demais', 'mach', 'escrot', 'fazenda', 'estao', 'riubar', 'escrot']",False,False,True,False,False,False,True,False,False,False
"['galerar', 'pod', 'chamar', 'entrevistar', 'oreia', 'igual', 'pra', 'parar', 'passar', 'vergonha']",False,False,True,False,False,False,False,False,False,False
"['dedo', 'quente', 'em esse', 'gelado', 'kkkkkkkkkkkkkkkkkkkkkkkkkkk']",False,False,True,False,False,False,True,False,False,False
"['mulher', 'folgar', 'mandar', 'tnc', 'nao', 'levantar']",False,False,True,False,False,False,True,False,False,False
"['parar', 'pra', 'pensar', 'mulher', 'sentir', 'atração', 'chidrudo', 'marido', 'mandar', 'surto', 'pra', 'cornão', 'repente', 'mulher', 'cansar', 'homem', 'realmente', 'surtar', 'pra', 'mostrar', 'livre', 'tar', 'consciente', 'mendigo', 'dever', 'seca', 'tbm']",False,False,True,False,False,False,False,False,True,False
"['enter', 'porquê', 'aceitar', 'logo', 'ir', 'ganhar', 'foda', 'enfim', 'kkkkkk']",False,False,True,False,False,False,True,False,False,False
"['tar', 'hora', 'alguir', 'divulgar', 'ponto', 'negativo', 'crepusculo', 'apesar', 'ter', 'ponto', 'positivo', 'em esse', 'merda', 'enfim']",False,False,True,False,False,False,False,False,False,False
"['moral', 'mongoloide', 'Escola']",True,False,True,False,False,False,False,False,False,False
"['erro', 'ter', 'deixar', 'falar', 'repreender', 'ser', 'assim', 'impossível', 'seguir', 'canal', 'errar', 'feio']",False,False,True,False,False,False,False,False,False,False
['fuder'],False,False,True,False,False,False,True,False,False,False
"['cair', 'bunda']",False,False,True,False,False,False,True,False,False,False
"['vampiro', 'gay']",False,False,True,True,False,False,False,False,False,False
"['cara', 'xbox', 'mil', 'grau', 'dever', 'rir', 'droga', 'comer', 'cérebro', 'monark', 'cara', 'insights', 'genialidade', 'bestialidade', 'fico', 'tristir', 'saber', 'ir', 'flow', 'Monark']",False,False,True,False,False,False,False,False,False,False
"['levar', 'pro', 'buraco', 'igor', 'bom', 'poder', 'levantar', 'seguir', 'caminho', 'de aqui', 'pra', 'frente', 'Monark', 'lamento', 'continuar', 'achar', 'expressar', 'mal', 'entender', 'errar', 'bebar', 'fundo', 'poço', 'conseguir', 'entender', 'merda', 'fazer']",False,False,True,False,False,False,True,False,False,False
"['tocar', 'berrante', 'gar', 'cego', 'vier', 'meio', 'pandemia', 'meio', 'aglomeração', 'endeusar', 'mestre', 'aumentar', 'quarentena', 'número', 'morto', 'causar', 'pandemio', 'saber', 'culpar', 'inclusive', 'próprio', 'presidente', 'repúblico']",False,True,True,False,False,False,True,False,False,False
['nunca'],False,True,True,False,False,False,False,False,False,False
"['plantar', 'bar', 'canalha', 'agora', 'pagar', 'preço']",False,False,True,False,False,False,False,False,False,False
"['certo', 'deixar', 'maluco', 'gritar', 'ficar', 'calar', 'fingir', 'ouvir', 'porque', 'pessoa', 'discutir', 'louco', 'louco', 'tbm', 'campeão', 'calar', 'mitar', 'aceiter']",False,False,True,False,False,False,False,False,False,False
"['falsidade', 'começar', 'aperto', 'mão', 'sinto', 'longe', 'fodase', 'muito', 'coisa']",False,False,True,False,False,False,False,False,False,False
"['vigarice', 'comunavirus', 'esquerdo', 'fuder', 'intervenção', 'militar', 'dois', 'poder', 'legislativo', 'judiciário']",False,True,True,False,False,False,False,False,False,False
"['mudar', 'conteúdo', 'car', 'caí', 'depressão', 'denovo', 'favor', 'volta', 'gameplay', 'vlogs', 'envolver', 'treta', 'favor', 'desistir', 'gente', 'gostar', 'Monark']",False,False,True,False,False,False,False,False,False,False
"['hipocrita', 'mejor', 'quedate', 'callar', 'idiota']",False,False,True,False,False,False,False,False,False,False
"['tudo', 'bem', 'mae', 'gritar', 'ficar', 'quieto', 'porque', 'mãe', 'nao', 'gostar', 'alguém', 'gritar', 'cabeça', 'falar', 'nada']",False,False,True,False,False,False,True,False,False,False
"['falar', 'falar', 'doente', 'sair', 'casa', 'apoiar', 'presidente', 'lembrar', 'babar', 'ovo', 'presidente', 'funcionário', 'nação']",False,True,True,False,False,False,False,False,False,True
"['caso', 'sistema', 'podre', 'exterminar', 'eleição', 'Limpas', 'seguranço', 'nação', 'mão', 'corrupto', 'oportunista', 'alguém', 'incomodar', 'simplesmente', 'eliminar', 'ter', 'eleição', 'todo', 'sujeira']",False,False,True,False,False,False,True,False,False,False
"['tudo', 'vir', 'globo', 'lixo']",False,False,True,False,False,False,False,False,False,False
"['jojo', 'Biel', 'bobo', 'vez', 'valer', 'pena', 'responder', 'etc', 'hora', 'achar', 'pra', 'enfrentar']",False,False,True,False,False,False,False,False,False,False
"['colocar', 'logo', 'mal', 'educar', 'cadeio']",False,False,True,False,False,False,False,False,False,False
"['deixar', 'calhorda', 'safar']",False,False,True,False,False,False,True,False,False,False
"['passar', 'bosta', 'ainda']",False,False,True,False,False,False,True,False,False,False
"['louco', 'ver', 'pachinko', 'personagem', 'meio', 'canalhar', 'ver']",False,False,True,False,False,False,False,False,True,False
"['querer', 'lacrar', 'igual', 'fazer', 'uso', 'maconha', 'dar', 'mal', 'cara', 'argumento', 'Merda']",False,False,True,False,False,False,True,False,False,False
"['virgem', 'menos', 'ano', 'moda', 'gostar', 'crepusculo', 'mina', 'tão', 'matar', 'pra', 'ficar', 'popular', 't_t']",False,False,True,False,True,False,False,False,True,False
"['cara', 'doente', 'ator', 'vingar', 'esposo', 'falar', 'detalhe', 'relação', 'pobre', 'mulher', 'conseguir', 'convencer', 'teatro', 'homem', 'caráter', 'ficar', 'discurso']",True,False,True,False,False,False,False,False,True,False
"['kkkk', 'esperar', 'lula', 'Ganhe', 'termine', 'acabar', 'Brasil', 'merecer', 'ir', 'camarote', 'assistir', 'Merda', 'fazer']",False,True,True,False,False,False,False,False,False,True
"['fodo', 'em esse', 'inferno', 'dizer', 'querer', 'viver', 'url']",False,False,True,False,False,False,False,False,False,False
"['ladrão', 'Filho', 'puta']",False,True,True,False,False,False,False,False,False,False
"['lixo', 'marketing']",False,False,True,False,False,False,True,False,False,False
"['fácil', 'cômodo', 'descer', 'porrar', 'car', 'agora', 'car', 'falar', 'Merda', 'fato', 'reconhecer', 'querer', 'porque', 'precisar', 'entender', 'consciência', 'assim', 'precisar', 'ajuda', 'cachaça', 'parar', 'pagar', 'preço', 'altíssimo', 'agora', 'maconho', 'vida', 'ir', 'concordar', 'muito', 'coisa', 'poder', 'atacar', 'mano', 'esfriar', 'penso', 'chegar', 'hahaha', 'defender', 'falar', 'dizer', 'poder', 'agir', 'bom', 'ouvinte', 'fans', 'programa', 'humano', 'salver', 'salver']",False,False,True,False,False,False,True,False,False,False
"['idiota', 'ultil', 'destruir', 'hipocrisia', 'bolha', 'Monark']",False,False,True,False,False,False,True,False,False,False
"['nate', 'merecer', 'mil', 'tiro', 'meio', 'fdp', 'fdp', 'fdppppr']",False,False,True,False,False,False,True,False,True,False
"['sorprender', 'gente', 'hipócrita']",False,False,True,False,False,False,False,False,False,False
"['crepusculo', 'bosta']",False,False,True,False,False,False,False,False,False,False
"['putinha', 'EUA', 'ultrapassar', 'todo', 'limite', 'bom', 'senso']",False,False,True,False,False,False,False,False,True,False
"['viajar', 'moral', 'chamo', 'Merda', 'kkkkkk']",False,False,True,False,False,False,False,False,False,False
"['Europa', 'sempre', 'ser', 'inútil', 'conseguir', 'autossuficiente', 'sempre', 'pagar', 'conta', 'querer', 'falar', 'país', 'emergente', 'pilantro', 'url']",False,False,False,False,False,False,False,False,False,True
"['dedo', 'quente', 'em esse', 'gelado', 'kkk', 'rachar']",False,False,True,False,False,False,True,False,False,False
"['stephanie', 'escritor', 'horroroso', 'descrição', 'infantis', 'personagem', 'nenhum', 'atrativo', 'simplesmente', 'base', 'nenhum', 'criar', 'saga', 'saga', 'entender', 'literatura', 'conto', 'épico', 'onde', 'destino', 'muito', 'pessoa', 'jogo', 'ultimo', 'samurair', 'star', 'Wars', 'senhor', 'anel', 'crepúsculete']",False,False,True,False,False,False,True,False,False,False
"['verdade', 'ir', 'sair', 'ir', 'continuar', 'ganhar', 'dinheiro', 'programa', 'ir', 'apresentar', 'ir', 'sair', 'forma', 'definitivo', 'povo', 'leigo']",False,True,True,False,False,False,False,False,False,False
['negroooooo'],False,False,True,False,False,False,False,True,False,False
"['Limite', 'capacidade', 'saco', 'bozo', 'esperar', 'impedir', 'louco', 'falência', 'globo', 'impeachment', 'bozo', 'cravo', 'colunar', 'dois', 'bozo']",False,True,True,False,False,False,False,False,False,False
"['car', 'canalhar', 'aqui', 'url']",False,False,True,False,False,False,False,False,False,False
"['gay', 'fazer', 'mundo', 'pra', 'homem', 'casar', 'mulher', 'vice', 'versa']",False,True,False,True,False,False,False,False,False,False
"['bom', 'pra', 'merecer', 'porra', 'nenhum']",False,False,True,False,False,False,True,False,False,False
"['dónde', 'corno', 'viene', 'famoso', 'pew', 'pew', 'madafakas']",False,False,True,False,False,False,False,False,False,False
"['odeio', 'canal', 'video', 'Kefera', 'minuto', 'bom']",False,False,True,False,False,False,False,False,False,False
"['desrespeito', 'brasileiro', 'saber', 'inventar', 'ridículo', 'ter', 'cadeia', 'perpétuo', 'querer', 'pena', 'morte']",False,True,True,False,False,False,False,False,False,False
"['cara', 'realmente', 'fraco', 'despreparo', 'derrubar', 'falar', 'merda']",False,False,True,False,False,False,False,False,False,False
"['Maldito', 'sea', 'día', 'elegí', 'cole', 'donde', 'estoyy', 'orientación', 'programaciónnnnn']",False,False,True,False,False,False,False,False,False,False
"['Cara', 'mendigo', 'votar', 'ir', 'votar', 'novamente', 'bolsonaro', 'todo', 'inteligência', 'anular', 'kkkkk']",False,True,True,False,False,False,False,False,False,False
"['kkkkkkkkkk', 'falar', 'tudo', 'carar', 'mulher', 'tentar', 'fuder', 'todo', 'porra', 'histório', 'lobisomem', 'vampiro']",False,False,True,False,False,False,True,False,True,False
"['vergonha', 'Brasil', 'país', 'de esse', 'coisa', 'anuncio', 'piorar', 'futebol', 'dentro', 'de isso', 'vergonha', 'país']",False,True,True,False,False,False,False,False,False,False
"['jogar', 'projeto', 'ano', 'minuto', 'agora', 'aguente', 'consequência']",False,False,True,False,False,False,False,False,False,False
"['gordinha', 'bonito']",False,False,True,False,False,True,False,False,True,False
"['calar', 'bocar', 'moleque', 'ministro', 'fazer', 'todo', 'história', 'tia', 'birrinho', 'infantil']",False,False,True,False,False,False,False,False,False,False
"['conversar', 'afastar', 'logo', 'presidente', 'vagabur']",False,False,True,False,False,False,False,False,False,False
"['falar', 'bem', 'pra', 'caramba']",False,False,False,False,False,False,False,False,False,False
"['comer', 'primeiro', 'parte', 'bolacho', 'demente', 'url']",True,False,True,False,False,False,False,False,False,False
"['foda', 'junto']",False,False,True,False,False,False,True,False,False,False
"['momento', 'tristir', 'terrível', 'Brasil', 'mundo', 'bosta', 'fazer', 'campanha', 'politicagem', 'bar', 'burro', 'egoísta', 'apoiar', 'enquanto', 'outro', 'chor', 'perda', 'ente', 'querir', 'em esse', 'momento', 'vergonha', 'brasileiro']",False,True,True,False,False,False,False,False,False,True
"['ent', 'levantar', 'hóspede']",False,False,True,False,False,False,False,False,False,False
"['olho', 'crespúsculo', 'Crl']",False,False,True,False,False,False,False,False,False,False
"['saber', 'autor', 'de esse', 'livro', 'drogar', 'escrever', 'zeca', 'dircer', 'família', 'ladrão', 'alucina', 'tbém']",True,True,True,False,False,False,False,False,False,False
"['achar', 'propaar', 'horrível', 'noção']",False,False,True,False,False,False,False,False,False,False
"['parabéns', 'comentário', 'hipócrita']",False,False,True,False,False,False,False,False,False,False
"['nao', 'suporto', 'carol', 'parecer', 'drogar', 'tempo', 'todo']",True,False,True,False,False,False,False,False,False,False
"['moleque', 'ridículo', 'dizer', 'criança', 'desenho', 'animar', 'nickr']",False,False,True,False,False,False,False,False,False,False
"['chamem', 'negro', 'neguim', 'mander', 'todo', 'tomar', 'digam', 'puta', 'esqueçar', 'falar', 'mocreia', 'chamar', 'todo', 'mundo', 'analfabeto', 'funcional', 'toxoplasmose', 'acreditar', 'terra', 'plano', 'pezao']",False,False,True,True,False,False,True,True,True,False
"['muie', 'diabo']",False,False,True,False,False,False,False,False,True,False
"['menina', 'chato']",False,False,True,False,False,False,False,False,True,False
"['fumar', 'muito', 'maconha', 'bebeu', 'demais', 'falar', 'muito', 'merda', 'sirvo', 'lição', 'bom', 'sorte', 'caminhar']",False,False,True,False,False,False,True,False,False,False
"['kkkkkkkkkkkkkk', 'bocar', 'sujo']",False,False,True,False,False,False,False,False,False,False
"['enter', 'de esse', 'famoso', 'ser', 'tão', 'cafona']",False,False,True,False,False,False,False,False,False,False
"['morder', 'pimentão', 'caraio', 'url']",False,False,True,False,False,False,True,False,False,False
"['merdar', 'medo', 'pessoa', 'wue', 'falar', 'pensão']",False,False,True,False,False,False,False,False,False,False
"['enter', 'ficar', 'medo', 'homem', 'em esse', 'porra']",False,False,True,False,False,False,True,False,True,False
"['presente', 'morrer', 'logicamente', 'dúver', 'nenhum', 'nome', 'serás', 'escrever', 'livro', 'trevas', 'fogo', 'inferno', 'sim', 'ir', 'pro', 'fogo', 'inferno']",False,False,True,False,False,False,False,False,False,False
"['ultimo', 'coisa', 'masso', 'mendigo', 'ter', 'dizer', 'votar', 'bolsonaro', 'agora', 'de isso', 'ter', 'imbecilidade', 'url']",False,False,True,False,False,False,False,False,False,False
"['mendigo', 'falar', 'bom', 'cara', 'entrevistar', 'aprende', 'falar', 'pouco', 'cara', 'kkkkkk']",False,False,True,False,False,False,True,False,False,False
"['falar', 'crepusculo', 'de esse', 'merda', 'filme', 'parar', 'felipão']",False,True,True,False,False,False,True,False,False,False
"['vtc', 'esperar', 'voltar', 'fdp']",False,False,True,False,False,False,True,False,False,False
"['ir', 'queimar', 'cota', 'hate', 'diário', 'recreativo', 'prazer', 'ir', 'fuder', 'bar', 'canalha']",False,False,True,False,False,False,True,False,False,False
"['tentar', 'comer', 'complicado', 'virgem', 'complicar', 'passar', 'mão', 'buceto', 'porra', 'estranho', 'achar', 'ir', 'pagar', 'foda']",False,False,True,False,False,False,True,False,True,False
"['porque', 'también', 'asesinan', 'persona', 'inocentes', 'muchacho', 'solo', 'lugar', 'equivocar', 'pagan', 'de eben', 'eso', 'están', 'Las', 'leyes', 'acaso', 'crees', 'los', 'policías', 'militar', 'son', 'corrupto', 'sadico', 'enfermo', 'mentale', 'crees', 'hay', 'todo', 'allí']",False,True,True,False,False,False,False,False,False,False
"['homem', 'bicho', 'estranho', 'tmp', 'ridículo']",False,False,True,False,False,False,False,False,True,False
"['Mancaaaaa', 'Miley', 'buceto']",False,False,True,False,False,False,True,False,True,False
"['todo', 'dever', 'sumir', 'Brasil', 'abandonar', 'país', 'onde', 'lei', 'proteger', 'bandido']",False,True,True,False,False,False,False,False,False,True
"['achar', 'jogo', 'errar', 'passar', 'pano', 'pra', 'folgar', 'pra']",False,False,True,False,False,False,False,False,False,False
"['juiza', 'pilantra', 'igual', 'sergio', 'querer', 'impor', 'lei', 'mordaça', 'ameaçar', 'obrigar', 'rél', 'expresidente', 'lula', 'ficar', 'calar', 'armação', 'geral', 'judiciario', 'partidario', 'curitiba', 'sergio']",False,True,True,False,False,False,False,False,False,False
"['mandar', 'foda', 'pro', 'apoiador', 'kkkkkkk']",False,False,True,False,False,False,True,False,False,False
"['pedófilo', 'kkkkk', 'Mds', 'tanto', 'idiotice', 'chegar', 'engraçar']",False,False,True,False,False,False,False,False,False,False
"['nojo', 'de esse', 'comentario', 'todo', 'mundo', 'merecer', 'respeito', 'vcs', 'vao', 'entender']",False,False,True,False,False,False,True,False,False,False
"['bar', 'ladrão', 'hashtag']",False,True,True,False,False,False,False,False,False,False
"['tipo', 'viadoh', 'tosco', 'url']",False,False,True,True,False,False,False,False,False,False
"['gracio', 'suficiente', 'ten', 'con', 'castillo', 'bancada', 'aguantar', 'más', 'gente', 'incompetente', 'ignorante', 'url']",False,False,True,False,False,False,False,False,False,False
"['huy', 'burro', 'hipócrita']",False,False,True,False,False,False,False,False,False,False
"['ofensa', 'antes', 'ter', 'cada', 'doq', 'parecer', 'gordola', 'enorme']",False,False,True,False,False,True,False,False,False,False
"['fanatico', 'qualquer', 'pessoa', 'neurônio']",False,False,True,False,False,False,False,False,False,False
