text,tokenized_text,homophobia,obscene,insult,racism,sexism,xenophobia
kkkkkkkkkkk cigarro massa porra,"['Kkkkkkkkkkk', 'cigarro', 'massar', 'porra']",0,1,0,0,0,0
culpa mestre lixo joga nao desliga vpn cuzao,"['culpa', 'mestre', 'lixo', 'jogar', 'nao', 'desligar', 'vpn', 'cuzao']",0,0,1,0,0,0
vai fala otimo,"['ir', 'falar', 'otimo']",0,0,0,0,0,0
sério viado,"['sério', 'viar']",1,0,0,0,0,0
fazer precisa feito silêncio,"['fazer', 'precisa', 'fazer', 'silêncio']",0,0,0,0,0,0
nao aguento friozao pqp calorao pro alvaro,"['nao', 'aguento', 'friozao', 'pqp', 'Calorao', 'pro', 'alvaro']",0,1,0,0,0,0
stories cantando lençol dobrado quero chorarem coral ainda,"['storie', 'cantar', 'lençol', 'dobrar', 'quero', 'chorar', 'coral', 'ainda']",0,0,0,0,0,0
soubesse carro dar tanto trabalho comprado jeito nenhum toma,"['soubesse', 'carro', 'dar', 'tanto', 'trabalho', 'comprar', 'jeito', 'nenhum', 'tomar']",0,0,0,0,0,0
rivalidade mulheres aqui n茫o,"['rivalidade', 'mulher', 'aqui', 'n茫o']",0,0,0,0,0,0
monas acha chamar piranha ofensa kkkkkk môores piranha todas umas incubadas outras assumidas umas vários outras boy,"['mona', 'achar', 'chamar', 'piranha', 'ofensa', 'kkkkkk', 'môor', 'piranha', 'todo', 'um', 'incubar', 'outro', 'assumir', 'um', 'vários', 'outro', 'boy']",0,1,0,0,0,0
moro goias fedeu,"['Moro', 'goio', 'feder']",0,0,0,0,0,0
chato puta pariu,"['Chato', 'puta', 'parir']",0,1,1,0,0,0
sabe quanto segurei discutir noção estúpido desse pedir pra passar ainda raiva merdas vai falar,"['saber', 'quanto', 'segur', 'discutir', 'noção', 'estúpir', 'de esse', 'pedir', 'pra', 'passar', 'ainda', 'raiva', 'merr', 'ir', 'falar']",0,0,1,0,0,0
aquecimento global consenso cientistas argumento cara idiota agora cravar realmente existe chamar burro pessoas estudam negam mudança,"['aquecimento', 'global', 'consenso', 'cientista', 'argumento', 'car', 'idiota', 'agora', 'cravar', 'realmente', 'existir', 'chamar', 'burro', 'pessoa', 'estudar', 'negam', 'mudança']",0,1,1,0,0,0
muita gente tóxica fingindo paz luz,"['muito', 'gente', 'tóxico', 'fingir', 'paz', 'luz']",0,0,0,0,0,0
pessoas normais tempo livre leiam passeiam fazem curso artes idiomas viajameu fico caçando gifs personagens blkkkkkkkkkkkkkkkkk,"['pessoa', 'normal', 'tempo', 'livre', 'le', 'passe', 'fazer', 'curso', 'arte', 'idiomo', 'viajameu', 'fico', 'caçar', 'gif', 'personagem', 'blkkkkkkkkkkkkkkkkk']",0,0,0,0,0,0
deixa apaixonada some maldita,"['deixar', 'apaixonar', 'some', 'malditar']",0,0,1,0,0,0
cara personagem sim alívio cômico diferente mineta assedia ninguém favor compare neném lixo mineta obrigado,"['Cara', 'personagem', 'sim', 'alívio', 'cômico', 'diferente', 'mineta', 'assedio', 'ninguém', 'favor', 'compare', 'neném', 'lixo', 'mineta', 'obrigar']",0,0,1,0,0,0
provas credibilidade folha veja pais buzzfeed buzzfeed hahahahahahaha além duas fontes anônimas claro piada matéria típica credibilidade buzzfeed título sensacionalista conteúdo zero piada,"['prova', 'credibilidade', 'Folha', 'ver', 'pai', 'Buzzfeed', 'Buzzfeed', 'hahahahahahaha', 'além', 'dois', 'fonte', 'anônima', 'claro', 'piar', 'matéria', 'típico', 'credibilidade', 'buzzfeed', 'título', 'sensacionalista', 'conteúdo', 'zero', 'piar']",0,0,0,0,0,0
vergonha deturpando crianças sabem falam,"['vergonha', 'deturpar', 'criança', 'saber', 'falar']",0,0,1,0,0,0
fica pau pau,"['ficar', 'pau', 'pau']",0,0,0,0,0,0
queria melhor forma agora dando uns tapão qualidade bunda,"['querer', 'melhor', 'forma', 'agora', 'dar', 'um', 'tapão', 'qualidade', 'bunr']",0,1,0,0,0,0
quatrocentos dois,"['quatrocento', 'dois']",0,0,0,0,0,0
pior coisa voc srntir vontadr defecar trabalho,"['mau', 'coisa', 'voc', 'srntir', 'vontadr', 'defecar', 'trabalho']",0,0,0,0,0,0
favor maestro querido globo fez algum desse alguma pesquisa saber torcedor carioca queria jogo horas menos concordo maestro trás cat gentileza,"['favor', 'maestro', 'querido', 'globo', 'fazer', 'algum', 'de esse', 'algum', 'pesquisa', 'saber', 'torcedor', 'carioca', 'querer', 'jogo', 'hora', 'menos', 'concordo', 'maestro', 'trás', 'cat', 'gentileza']",0,0,0,0,0,0
ojalá lina indique alguno los disney así aprenden burros hashtag,"['ojalá', 'lina', 'indique', 'alguno', 'los', 'disneyr', 'así', 'aprenden', 'burro', 'hashtag']",0,0,1,0,0,0
então city pode perder danilo próximas horas contratar cancelo melhor além sané transação cara pra caralho pro bayern duro contratar ninguém pro lugar sané vai fazer dois bons negócios,"['então', 'city', 'poder', 'perder', 'danilo', 'próximo', 'hora', 'contratar', 'cancelo', 'bom', 'além', 'sané', 'transação', 'car', 'pra', 'caralho', 'pro', 'bayern', 'duro', 'contratar', 'ninguém', 'pro', 'lugar', 'sané', 'ir', 'fazer', 'dois', 'bom', 'negócio']",0,1,0,0,0,0
última vez cinema pra ver toy story crush pagou embora ficado vergonha,"['último', 'vez', 'cinema', 'pra', 'ver', 'toy', 'story', 'Crush', 'pagar', 'embora', 'ficar', 'vergonha']",0,0,0,0,0,0
preciso enaltecer beleza amiga pqp,"['preciso', 'enaltecer', 'beleza', 'amiga', 'pqp']",0,1,0,0,0,0
relações gostava dessem certo merecido serem felizes dia conseguirem terem vida juntos,"['relação', 'gostar', 'dessem', 'certo', 'merecido', 'ser', 'feliz', 'dia', 'conseguir', 'ter', 'vida', 'junto']",0,0,0,0,0,0
ninguém fala assim paulo,"['ninguém', 'falar', 'assim', 'Paulo']",0,0,0,0,0,0
lgbt falta vegetariano n茫o sei conseguir sinto lixo eletr么nico,"['lgbt', 'falta', 'vegetariano', 'n茫o', 'saber', 'conseguir', 'sinto', 'lixo', 'eletr么nico']",0,0,1,0,0,0
sabonete manda indireta crush nada,"['sabonete', 'mando', 'indireto', 'Crush', 'nada']",0,0,0,0,0,0
porra cagar,"['porra', 'cagar']",0,1,0,0,0,0
muita ingenuidade perguntar pgr fazendo fazendo justamente propôs fazer desde parar mãos michel temer ver circo pegar fogo ver alguém leva camarote stf,"['muito', 'ingenuidade', 'perguntar', 'pgr', 'fazer', 'fazer', 'justamente', 'propor', 'fazer', 'desde', 'parar', 'mão', 'Michel', 'temer', 'ver', 'circo', 'pegar', 'fogo', 'ver', 'alguém', 'levar', 'camarote', 'stf']",0,0,0,0,0,0
natalia volei joga demais pqp ombro doi ver,"['natalia', 'volei', 'jogar', 'demais', 'pqp', 'ombro', 'de oi', 'ver']",0,1,0,0,0,0
parece mudou posição relação ancine,"['parecer', 'mudar', 'posição', 'relação', 'ancine']",0,0,0,0,0,0
momento hija volvió tan tóxica deja nadie acerqué tal nivel mamá pude saludar,"['momento', 'hija', 'volviór', 'tan', 'tóxico', 'dej', 'nadie', 'acerqué', 'tal', 'nivel', 'mamá', 'pude', 'saludar']",0,0,1,0,0,0
melhor menos homofóbico local,"['bom', 'menos', 'homofóbico', 'local']",1,0,0,0,0,0
vou ter tirar dinheiro pra comprar vans coleção harry potter,"['ir', 'ter', 'tirar', 'dinheiro', 'pra', 'comprar', 'vans', 'coleção', 'harryr', 'potter']",0,1,0,0,0,0
nao suporto carol parece drogada tempo todo,"['nao', 'suporto', 'carol', 'parecer', 'drogar', 'tempo', 'todo']",0,0,1,0,0,0
vcs vao parar gif gretchen mano,"['vcs', 'vao', 'parar', 'gif', 'gretchen', 'mano']",0,0,0,0,0,0
vamos caralho,"['ir', 'caralho']",0,1,0,0,0,0
concordo entretanto verde oliva cisne branco ainda confiáveis problema maior asas vermelhos batem outro maior cara pau,"['Concordo', 'entretanto', 'verde', 'oliva', 'cisne', 'branco', 'ainda', 'confiável', 'problema', 'grande', 'asa', 'vermelho', 'bater', 'outro', 'grande', 'cara', 'pau']",0,0,0,0,0,0
país cachorro mija poste enaltecer degenerado desse prova viva país merece,"['país', 'cachorro', 'mija', 'poste', 'enaltecer', 'degenerar', 'de esse', 'prova', 'vivo', 'país', 'merecer']",0,0,0,0,0,1
feia quebrou espelho,"['feio', 'quebrar', 'espelho']",0,0,1,0,0,0
relacionamento dura dois souberem conversar serem amigos corrigir erros prosseguir procurando sempre melhorar nunca desistir,"['relacionamento', 'durar', 'dois', 'souber', 'conversar', 'ser', 'amigo', 'corrigir', 'erro', 'prosseguir', 'procurar', 'sempre', 'melhorar', 'nunca', 'desistir']",0,0,0,0,0,0
dou conta charly pqp cachorro infernal,"['dou', 'conta', 'charly', 'pqp', 'cachorro', 'infernal']",0,0,1,0,0,0
pensava algo absurdo criança beijando etc pessoas burras intolerantes kkkkk,"['pensar', 'algo', 'absurdo', 'criançar', 'beijar', 'etc', 'pessoa', 'burro', 'intolerante', 'kkkkk']",0,0,1,0,0,0
porra,['porra'],0,0,0,0,0,0
idiota mentira então olha pra mim,"['idiota', 'mentiro', 'então', 'olhar', 'pra', 'eu']",0,0,0,0,0,0
vem logo pra dnv arrombado,"['vir', 'logo', 'pra', 'dnv', 'arrombado']",0,0,1,0,0,0
porra,['porra'],0,1,0,0,0,0
puta coisa broxa chamar alguém pra sair pessoa cancelar cima hora nervosa ansiosa ainda cima dar desculpa idiotavai toma menos fala verdade,"['putar', 'coisa', 'broxa', 'chamar', 'alguém', 'pra', 'sair', 'pessoa', 'cancelar', 'cima', 'hora', 'nervoso', 'ansioso', 'ainda', 'cima', 'dar', 'desculpa', 'idiotavai', 'tomar', 'menos', 'falar', 'verdade']",0,1,1,0,0,0
gols messi champions marcou gols fase grupo gols mata mata gol bonito competição marcou golaços vezes melhor semana melhores desempenhos individuais história ucl,"['gols', 'messi', 'champiom', 'marcar', 'gols', 'fase', 'grupo', 'Gols', 'mata', 'mato', 'gol', 'bonito', 'competição', 'marcar', 'golaço', 'vez', 'bom', 'semana', 'bom', 'desempenho', 'individual', 'história', 'ucl']",0,0,0,0,0,0
hoje caiu bomba oficina pqp,"['hoje', 'cair', 'bomba', 'oficina', 'pqp']",0,1,0,0,0,0
shopping esperando hora sessão filme começar rei leão,"['shopping', 'esperar', 'hora', 'sessão', 'filme', 'começar', 'rei', 'leão']",0,0,0,0,0,0
primeira impressão metida nível proximidade mensagem pra metade brigas tbm tava parece maneira sla conheço bem ppp dmdevo ficar preguiça,"['primeiro', 'impressão', 'metido', 'nível', 'proximidader', 'mensagem', 'pra', 'metade', 'brigo', 'tbm', 'tar', 'parecer', 'maneira', 'sla', 'conheço', 'bem', 'ppp', 'dmdevo', 'ficar', 'preguiço']",0,0,0,0,0,0
sabonete mecânico,"['sabonete', 'mecânico']",0,0,0,1,0,0
faltou professor trazer estudo sobre holodomor dizer mesma merda nazi facismo,"['faltar', 'professor', 'trazer', 'estudo', 'sobre', 'holodomor', 'dizer', 'mesmo', 'merda', 'nazi', 'facismo']",0,0,1,0,0,0
legal kkkkkkk,"['legal', 'kkkkkkk']",0,0,0,0,0,0
foda feio todo dia,"['foda', 'feio', 'todo', 'dia']",0,0,0,0,0,0
entendi diz sapatão namora pegava homem entendi,"['entendi', 'dizer', 'sapatão', 'namora', 'pegar', 'homem', 'entender']",0,0,0,0,0,0
preto imundo,"['preto', 'imur']",0,0,0,1,0,0
canso ver ouvir coisas boas governo feito,"['canso', 'ver', 'ouvir', 'coisa', 'bom', 'governo', 'fazer']",0,0,0,0,0,0
demais porra,"['demais', 'porra']",0,1,0,0,0,0
carai cara amando,"['carair', 'cara', 'amar']",0,1,0,0,0,0
odeio ficar luz vai tomar,"['odeio', 'ficar', 'luz', 'ir', 'tomar']",0,1,0,0,0,0
ateez nada contra consigo engolir musicas,"['ateezr', 'nada', 'contra', 'consigo', 'engolir', 'musica']",0,0,0,0,0,0
vsf sempre excluída,"['vsf', 'sempre', 'excluir']",0,0,0,0,0,0
kkkkkkkkkkkkkk cara pau,"['kkkkkkkkkkkkkk', 'cara', 'pau']",0,0,0,0,0,0
vamos dar exemplo onde conjunto mulheres conjunto pessoas negras conjunto pessoas trans interseção três mulher trans negra cinza amarelo escrito mulher cis negra sei pra ver,"['ir', 'dar', 'exemplo', 'onde', 'conjunto', 'mulher', 'conjunto', 'pessoa', 'negro', 'conjunto', 'pessoa', 'trans', 'interseçãor', 'três', 'mulher', 'trans', 'negro', 'cinza', 'amarelo', 'escrever', 'mulher', 'cis', 'negro', 'saber', 'pra', 'ver']",0,0,0,0,0,0
irritando ver tweets falando scooby cara debilóide taxado maconheiro cara ali paz significa inteligente atento ein,"['irritar', 'ver', 'tweet', 'falar', 'scooby', 'cara', 'debilóidir', 'taxar', 'maconheiro', 'cara', 'ali', 'paz', 'significar', 'inteligente', 'atento', 'ein']",0,0,0,0,0,0
sabe existe diferença relatório financeiro coaf inquérito policial parece,"['saber', 'existir', 'diferença', 'relatório', 'financeiro', 'coaf', 'inquérito', 'policial', 'parecer']",0,0,0,0,0,0
open bar show inédito anita carioca hoje affinita club sábado lady red show inédito ronaldinha anita carioca venha vestido vermelho open bar red label,"['Open', 'bar', 'show', 'inédito', 'anitar', 'carioca', 'hoje', 'affinitar', 'Club', 'sábado', 'lady', 'red', 'show', 'inédito', 'ronaldinha', 'anito', 'carioca', 'vir', 'vestir', 'vermelho', 'open', 'bar', 'red', 'label']",0,0,0,0,0,0
bloqueio lindo,"['bloqueio', 'lir']",0,0,0,0,0,0
mano porra,"['mano', 'porra']",0,0,0,0,0,0
ainda cima,"['ainda', 'cima']",0,0,1,0,0,0
aaaaaa tantos elogios assim gente fica jeito obrigada elogios ficamos extremamente felizes lisonjeados fazer parte rotina cuidados migo,"['aaaaaar', 'tanto', 'elogio', 'assim', 'gente', 'ficar', 'jeito', 'obrigado', 'elogio', 'ficar', 'extremamente', 'feliz', 'lisonjear', 'fazer', 'parte', 'rotino', 'cuidado', 'migo']",0,0,0,0,0,0
maior contratação futebol brasileiro,"['grande', 'contratação', 'futebol', 'brasileiro']",0,0,0,0,0,0
imagino mtt fdp pqp,"['imaginar', 'mtt', 'fdp', 'pqp']",0,1,0,0,0,0
vergonha ainda segura bandeira país verdade puteiro tendo aqui preocupado fama brasil nunca verá apoio,"['vergonha', 'ainda', 'seguro', 'bandeira', 'país', 'verdade', 'puteiro', 'ter', 'aqui', 'preocupar', 'fama', 'Brasil', 'nunca', 'ver', 'apoio']",1,0,0,0,0,1
querias produzir argumento contra iniciativa privada acabaste evidenciar problemas criados monopólio estado educação médicos,"['queria', 'produzir', 'argumento', 'contra', 'iniciativa', 'privado', 'acabastir', 'evidenciar', 'problema', 'criar', 'monopólio', 'Estado', 'educação', 'médico']",0,0,0,0,0,0
ndireta rt鈥 cuidado n茫o fique mexendo celular enfrente casa noite zac,"['ndireta', 'rt鈥', 'cuidado', 'n茫o', 'ficar', 'mexer', 'celular', 'enfrente', 'casa', 'noite', 'zacr']",0,0,0,0,0,0
pqp ódio,"['pqp', 'ódio']",0,0,0,0,0,0
porra chega ruim,"['porra', 'chegar', 'ruim']",0,1,0,0,0,0
quero papo menina namoral tomar pra,"['querer', 'papo', 'menina', 'namoral', 'tomar', 'pra']",0,1,1,0,0,0
kkkkkkkkkkkkkkkkk vsf deixei vácuo,"['kkkkkkkkkkkkkkkkk', 'vsf', 'deixeir', 'vácuo']",0,1,0,0,0,0
porra fds jeitinho gosto,"['porra', 'fds', 'jeitinho', 'gostar']",0,1,0,0,0,0
diz roubaria kkkkkk falar sendo hipócrita todos humanos corrompiveis todo mundo preço,"['dizer', 'roubaria', 'kkkkkk', 'falar', 'ser', 'hipócritar', 'todo', 'humano', 'corrompivel', 'todo', 'mundo', 'preço']",0,0,0,0,0,0
vai besta casquei ultima foto,"['ir', 'besta', 'casquei', 'ultimo', 'foto']",0,0,1,0,0,0
pra criança pro pai criança pra mãe sugestão formiguinha praia canto,"['pra', 'criança', 'pro', 'pai', 'criançar', 'pra', 'mãe', 'sugestão', 'formiguinha', 'praia', 'canto']",0,0,0,0,0,0
caralho culpa nct velho toca culpada tudo anta acéfala,"['caralho', 'culpa', 'em ct', 'velho', 'tocar', 'culpar', 'tudo', 'antar', 'acéfala']",0,0,1,0,0,0
boca suja senhor,"['bocar', 'sujo', 'senhor']",0,0,1,0,0,0
falo twitter sinta importante,"['falar', 'twitter', 'sinta', 'importante']",0,0,0,0,0,0
apaixonado 馃槏馃槏馃槏,"['apaixonar', '馃槏馃槏馃槏']",0,0,0,0,0,0
fode posso colocar alguma coisa alexa pra ajudar relaxar dormir,"['fode', 'poder', 'colocar', 'algum', 'coisa', 'alexo', 'pra', 'ajudar', 'relaxar', 'dormir']",0,1,1,0,0,0
esforçar demais mostra falante acho combina perfeito dois batem bem cachola,"['esforçar', 'demais', 'mostrar', 'falante', 'achar', 'combinar', 'perfeito', 'dois', 'bater', 'bem', 'cachola']",0,0,1,0,0,0
porra bolada comprei vitamina venâncio raia barato fiquei puta vida,"['porra', 'bolar', 'comprar', 'Vitamina', 'venâncio', 'raia', 'barato', 'fiquei', 'puta', 'vido']",0,1,0,0,0,0
pior,['mau'],0,0,1,0,0,0
kkkkkkkkkk fdp,"['kkkkkkkkkk', 'fdp']",0,0,0,0,0,0
vingativo kkkkk covarde,"['vingativo', 'kkkkk', 'covarde']",0,1,1,0,0,0
mandou caralho sad,"['mandar', 'caralho', 'sad']",0,1,0,0,0,0
porra mano sabe oque quer vida imagina,"['porra', 'mano', 'saber', 'oque', 'querer', 'vida', 'imaginar']",0,1,0,0,0,0
legado cargo promoção automática estudantes considerava autoridade prof avaliar alunos algo opressor libertação promover estudantes aprendido conteúdo programado perpetuação falta qualidade ensino,"['legado', 'cargo', 'promoção', 'automático', 'estudantes', 'considerar', 'autoridade', 'prof', 'avaliar', 'aluno', 'algo', 'opressor', 'libertação', 'promover', 'estudante', 'aprendido', 'conteúdo', 'programar', 'perpetuação', 'faltar', 'qualidade', 'Ensino']",0,0,0,0,0,0
caralho acredito garganta inflamada,"['caralho', 'acreditar', 'garganta', 'inflamar']",0,1,0,0,0,0
vai surgir mulher casada agora pra querer dar pra mendigo idéia jkkkkkk,"['ir', 'surgir', 'mulher', 'casar', 'agora', 'pra', 'querer', 'dar', 'pra', 'mendigo', 'idéia', 'jkkkkkk']",0,0,0,0,1,0
deve sentindo aliviado,"['dever', 'sentir', 'aliviar']",0,0,0,0,0,0
homofóbicos poderiam fazer boicote vidas rsrs precisa aceitar gays lésbicas etc respeite respeitar básico pra humano outra coisa pensamento homossexualidade promiscuidade palavras andam juntas desculpem mentalidade gente ignorante cabeça pequena homossexual conheço alguns casais mulheres casais homens discretos felizes incomodam ninguém saem fazendo sexo rua pegando ignorantes falam,"['homofóbico', 'poder', 'fazer', 'boicote', 'vida', 'rsrs', 'precisar', 'aceitar', 'gay', 'lésbico', 'etc', 'respeiter', 'respeitar', 'básico', 'pra', 'humano', 'outro', 'coisa', 'pensamento', 'homossexualidader', 'promiscuidade', 'palavra', 'andar', 'juntar', 'desculper', 'mentalidade', 'gente', 'ignorante', 'cabeça', 'pequeno', 'homossexual', 'conhecer', 'algum', 'casal', 'mulher', 'casal', 'homem', 'discreto', 'feliz', 'incomodar', 'ninguém', 'sair', 'fazer', 'sexo', 'rua', 'pegar', 'ignorante', 'falar']",0,0,1,0,0,0
deus conhece estrutura sabe fazendo difícil pare vendo vale pena cada esforço tudo feito amor carinho deus sabe quanto difícil cada dia forças sustenta aguardo amanha,"['deus', 'conhecer', 'estrutura', 'saber', 'fazer', 'difícil', 'pare', 'ver', 'valer', 'pena', 'cada', 'esforço', 'tudo', 'fazer', 'amor', 'carinho', 'deus', 'saber', 'quanto', 'difícil', 'cada', 'dia', 'força', 'sustentar', 'aguardo', 'amanho']",0,0,0,0,0,0
porra vai tomar qnd penso começando melhorar gripe otite tropeço rasgo porra péfilha puta arrombada puto,"['porra', 'ir', 'tomar', 'qnd', 'pensar', 'começar', 'melhorar', 'gripe', 'otite', 'tropeço', 'rasgo', 'porrar', 'péfilha', 'puto', 'arrombar', 'puto']",0,1,0,0,0,0
trabalhar bom nada,"['trabalhar', 'bom', 'nada']",0,0,0,0,0,0
tava assistindo dvd formatura alunos mãe falava bárbara pqp véi mim tava falando direto,"['tar', 'assistir', 'Dvd', 'formatura', 'aluno', 'mãe', 'falar', 'bárbara', 'pqp', 'véi', 'eu', 'tar', 'falar', 'direto']",0,1,0,0,0,0
peito barriga feio demais pqp,"['peito', 'barriga', 'feio', 'demais', 'pqp']",0,0,0,0,0,0
impressionante falar sexo algo relacionado maioria homens olham fazendo algo errado puta paciência imaturos,"['impressionante', 'falar', 'sexo', 'algo', 'relacionar', 'maioria', 'homem', 'olhar', 'fazer', 'algo', 'errar', 'puta', 'paciência', 'imaturo']",0,0,0,0,0,0
voltar pra lugar crises enxaqueca voltam escola deveria lugar ensinamento pessoas tornaram lugar cansativo onde críticas maioria pessoas querem colocar pra baixo,"['voltar', 'pra', 'lugar', 'crise', 'enxaquecar', 'voltar', 'escola', 'dever', 'lugar', 'ensinamento', 'pessoa', 'tornar', 'lugar', 'cansativo', 'onde', 'crítica', 'maioria', 'pessoa', 'querer', 'colocar', 'pra', 'baixo']",0,0,0,0,0,0
petista cérebro,"['petista', 'cérebro']",0,1,1,0,0,0
porra lele amava ontem,"['porra', 'lele', 'amar', 'ontem']",0,0,0,0,0,0
olhae,['olhae'],0,0,0,0,0,0
vai porra,"['ir', 'porra']",0,0,1,0,0,0
otário liberal aguardando pica comunista,"['otário', 'liberal', 'aguardar', 'pica', 'comunista']",0,1,1,0,0,0
queriamas vai ficar vontadepq dels olhou mim disse,"['queriama', 'ir', 'ficar', 'vontadepq', 'dels', 'olhar', 'eu', 'dizer']",0,0,0,0,0,0
liguem número dislikes uns bobões querem mandar vida outros parabéns comercial,"['liguir', 'número', 'dislikes', 'um', 'bobão', 'querer', 'mandar', 'vida', 'outro', 'parabéns', 'comercial']",0,0,1,0,0,0
jeno utted sabe jeno contou piada pinto,"['Jeno', 'utted', 'saber', 'jeno', 'contar', 'piar', 'Pinto']",0,0,0,0,0,0
ficar parado cara lugares,"['ficar', 'parar', 'cara', 'lugar']",0,1,1,0,0,0
agora follow vem porra,"['agora', 'follow', 'vir', 'porra']",0,1,0,0,0,0
gosta suju sobre leeteuk referia modo fandom trata show bts arabia super junior feito possível esforço nada contra,"['gostar', 'suju', 'sobre', 'leeteuk', 'referio', 'modo', 'fandom', 'tratar', 'show', 'bts', 'araber', 'super', 'junior', 'fazer', 'possível', 'esforço', 'nada', 'contra']",0,0,0,0,0,1
