text,tokenized_text,homophobia,obscene,insult,racism,sexism,xenophobia
lata lixo monark triste responder criminalmente,"['lata', 'lixo', 'Monark', 'tristir', 'responder', 'criminalmente']",0,0,1,0,0,0
hahahah puto disfar莽a,"['hahahah', 'puto', 'disfar莽a']",0,0,0,0,0,0
gente demais medo disso,"['gente', 'demais', 'medo', 'de isso']",0,0,0,0,0,0
cólica chata caralho,"['cólicar', 'chato', 'caralho']",0,0,0,0,0,0
cara hahhahahaahha,"['cara', 'hahhahahaahha']",0,0,0,0,0,0
sorte ronaldo contra dobro kkkkkkkmm,"['Sorte', 'ronaldo', 'contra', 'dobro', 'kkkkkkkmm']",0,0,0,0,0,0
falou merda absurda fazia tempo vinha falando muita besteira deveria ter procurado corrigir antes pena,"['falar', 'Merda', 'absurdo', 'fazer', 'tempo', 'vir', 'falar', 'muito', 'besteira', 'dever', 'ter', 'procurar', 'corrigir', 'antes', 'pena']",0,0,1,0,0,0
carla deu quebrada pra valetia pqp,"['carlar', 'dar', 'quebrada', 'pra', 'valetia', 'pqp']",0,1,0,0,0,0
pedimos paciência der tudo certo logo logo iremos marcar dia mega mutirão deus quiser ano vem brasil antes calma afobações juntos vamos conseguir,"['pedir', 'paciência', 'der', 'tudo', 'certo', 'logo', 'logo', 'ir', 'marcar', 'dia', 'mega', 'mutir', 'deus', 'quiser', 'ano', 'vir', 'Brasil', 'antes', 'calmo', 'afobação', 'junto', 'ir', 'conseguir']",0,0,0,0,0,0
ver fdp fudendo vídeo satisfatório existe,"['ver', 'fdp', 'fuder', 'vídeo', 'satisfatório', 'existir']",0,1,1,0,0,0
sabe alguém importa contigo conta coisas guarda umas coisas diz pra proteger então alguns casos bom escutar pessoa vezes verdade responsabilidade pica grande pra aguentar,"['saber', 'alguém', 'importar', 'contigo', 'contar', 'coisa', 'guardar', 'um', 'coisa', 'dizer', 'pra', 'proteger', 'então', 'algum', 'caso', 'bom', 'escutar', 'pessoa', 'vez', 'verdade', 'responsabilidade', 'pico', 'grande', 'pra', 'aguentar']",0,1,0,0,0,0
spoiler bridgerton anthony vai tomar porra vcs nessa situação kate gra,"['spoiler', 'Bridgerton', 'anthony', 'ir', 'tomar', 'porra', 'vcs', 'em esse', 'situação', 'Kate', 'gra']",0,1,1,0,0,0
cacete frio cada,"['caceter', 'frio', 'cada']",0,0,0,0,0,0
pamela,['pamelar'],0,0,0,0,0,0
gabi prog comecei dia mãe falando vai dar meia hora relógio parado gabi prog assim,"['gabi', 'progr', 'começar', 'dia', 'mãe', 'falar', 'ir', 'dar', 'meia', 'hora', 'relógio', 'parar', 'gabi', 'progr', 'assim']",0,1,0,0,0,0
gringo sabe funk fica nisso,"['Gringo', 'saber', 'funk', 'ficar', 'em isso']",0,0,0,0,0,0
porque falou recebeu facada invés esfaqueado coisa feia dessas mídias nojenta,"['porque', 'falar', 'receber', 'facar', 'invés', 'esfaquear', 'coisa', 'feio', 'de esse', 'mídia', 'nojento']",0,0,1,0,0,0
crush parada ônibus todo dia voltava faculdade noite tava esperando bus pro trabalho viajava demais beleza dessa menina dia descobri insta pedi pra seguir mandou agora tamo namorandi,"['Crush', 'parada', 'ônibus', 'todo', 'dia', 'voltar', 'faculdade', 'noite', 'tar', 'esperar', 'bus', 'pro', 'trabalho', 'viajar', 'demais', 'beleza', 'de esse', 'menina', 'dia', 'descobri', 'insto', 'pedir', 'pra', 'seguir', 'mandar', 'agora', 'tamo', 'namorandi']",0,0,0,0,0,0
feio kkkkk,"['feio', 'kkkkk']",0,0,0,0,0,0
prisão hackers cortina fumaça buscando bode expiatório coisas trás dessa prisão queiroz acham jornalistas devem ficar atentos podem forjar delação hackers,"['prisão', 'hackers', 'cortinar', 'fumaço', 'buscar', 'bode', 'expiatório', 'coisa', 'trás', 'de esse', 'prisão', 'queiroz', 'achar', 'jornalista', 'dever', 'ficar', 'atento', 'poder', 'forjar', 'delação', 'Hackers']",0,0,0,0,0,0
porra medo distraído mano deu sorte kkkkkk,"['porra', 'medo', 'distrair', 'mano', 'dar', 'sorte', 'kkkkkk']",0,1,0,0,0,0
parabéns monarzi revelar caráter opinião palavras lindas acha tudo pode fazer podemos tiro cabeça todos têm direito fazer tudo certo monarzi direito destruir certo brasil pois acredita tudo pode direito certo maior otário monarzi,"['parabéns', 'monarzi', 'revelar', 'caráter', 'opinião', 'palavra', 'linr', 'achar', 'tudo', 'poder', 'fazer', 'poder', 'tiro', 'cabeça', 'todo', 'ter', 'direito', 'fazer', 'tudo', 'certo', 'monarzi', 'direito', 'destruir', 'certo', 'Brasil', 'pois', 'acreditar', 'tudo', 'poder', 'direito', 'certo', 'grande', 'otário', 'monarzi']",0,0,1,0,0,0
chocada cara pau,"['chocar', 'cara', 'pau']",0,0,1,0,0,0
kkkkkkkk cara maluco,"['kkkkkkkk', 'cara', 'maluco']",0,0,1,0,0,0
cada diz conformada reprovação,"['cada', 'dizer', 'conformado', 'reprovação']",0,0,0,0,0,0
heterofobismo saiba héteros nunca perseguidos mortos torturados centenas anos orientação sexual alguns países oriente gays presos vezes mortos causa orientação sexual nunca aconteceu vai acontecer héteros implantação escolas ideia existem casais diferentes ótima conhecimento arma contra ignorância certeza vai ajudar muitas crianças confusas heterofobismo estude pouco antes abrir boca passar vergonha favor,"['heterofobismo', 'saber', 'hétero', 'nunca', 'perseguir', 'morto', 'torturar', 'centena', 'ano', 'orientação', 'sexual', 'algum', 'país', 'oriente', 'gay', 'prender', 'vez', 'morto', 'causar', 'orientação', 'sexual', 'nunca', 'acontecer', 'ir', 'acontecer', 'hétero', 'implantaçãor', 'escola', 'ideia', 'existir', 'casal', 'diferente', 'ótima', 'conhecimento', 'arma', 'contra', 'ignorância', 'certeza', 'ir', 'ajudar', 'muito', 'criança', 'confuso', 'heterofobismo', 'estude', 'pouco', 'antes', 'abrir', 'boca', 'passar', 'vergonha', 'favor']",0,0,1,0,0,0
respeitamos opinião importante todos saberem contas públicas país fechando algo precisa feito quiser podemos ajudar conhecer principais pontos nova previdência acesse,"['respeitamos', 'opinião', 'importante', 'todo', 'saber', 'conta', 'público', 'país', 'fechar', 'algo', 'precisar', 'fazer', 'quiser', 'poder', 'ajudar', 'conhecer', 'principal', 'ponto', 'novo', 'previdência', 'acer']",0,0,0,0,0,0
vejo nenhum assalto latrocínio foto perfil claramente criminalidade brasil,"['vejo', 'nenhum', 'assalto', 'latrocínio', 'Foto', 'perfil', 'claramente', 'criminalidade', 'Brasil']",0,0,1,1,0,0
faço toda hora pai céu vou fazer obrigada dica amor,"['fazer', 'todo', 'hora', 'pai', 'céu', 'ir', 'fazer', 'obrigado', 'dicar', 'amor']",0,0,0,0,0,0
machista fudido,"['machista', 'fudir']",0,0,1,0,0,0
mano perturbador manos manas sentem superior causa disso enfiam ubuntu dentro pode,"['mano', 'perturbador', 'mano', 'mana', 'sentir', 'superior', 'causa', 'de isso', 'enfer', 'ubuntu', 'dentro', 'poder']",0,1,1,0,0,0
trouxa,['trouxa'],0,0,1,0,0,0
vindo info pqp chorando,"['vir', 'info', 'pqp', 'chorar']",0,1,0,0,0,0
tudo dando errado esquerda hein,"['tudo', 'dar', 'errar', 'esquerda', 'hein']",0,0,0,0,0,0
comercial incrível apenas comercial outro qualquer gay ainda bem visto sociedade brasileira esperado dislikes comentários nesse vídeo apenas reflexo arrogância religiosa péssima educação brasil cada vez torne comum comerciais todos públicos cores orientações gêneros,"['comercial', 'incrível', 'apenas', 'comercial', 'outro', 'qualquer', 'gay', 'ainda', 'bem', 'ver', 'sociedade', 'brasileiro', 'esperar', 'dislikes', 'comentário', 'em esse', 'vídeo', 'apenas', 'reflexo', 'arrogância', 'religioso', 'péssima', 'educação', 'Brasil', 'cada', 'vez', 'torne', 'comum', 'comercial', 'todo', 'público', 'cor', 'orientação', 'gênero']",0,0,0,0,0,0
feio,['feio'],0,0,1,0,0,0
poisé adoro ver inferno astral opositor acham dão cartas jogo pode virar qualquer momento imagina buraco negro aguarda lixo tóxico impeachment presidente república,"['poisé', 'adorar', 'ver', 'inferno', 'astral', 'opositor', 'achar', 'dar', 'carta', 'jogo', 'poder', 'virar', 'qualquer', 'momento', 'imaginar', 'buraco', 'negro', 'aguardar', 'lixo', 'tóxico', 'impeachment', 'presidente', 'repúblicar']",0,1,1,0,0,0
mineiro josué melhores,"['mineiro', 'josué', 'bom']",0,0,0,0,0,0
quero amor pilantra amizade safada bala mim mesma forte abraço lealdade ouro dia melhor forma possível,"['querer', 'amor', 'pilantrar', 'amizade', 'safar', 'bala', 'eu', 'mesmo', 'forte', 'abraço', 'lealdade', 'ouro', 'dia', 'bom', 'forma', 'possível']",0,0,1,0,0,0
começaram ganhando deixaram empatar porra odio,"['começar', 'ganhar', 'deixar', 'empatar', 'porra', 'odio']",0,0,0,0,0,0
carai noob pra assaltado europa gente cês brasileiros cês manja malandragem,"['carair', 'noob', 'pra', 'assaltar', 'Europa', 'gente', 'cês', 'brasileiro', 'cês', 'manja', 'malandragem']",0,1,1,0,0,0
queiroz procurar,"['queiroz', 'procurar']",0,0,0,0,0,0
porra cara defender caralho crepuslo crespuslo porra nao presta pra nada vcs fas pcsiquera parem xingar felipe fez pra vcs maozinhas nervosas,"['porra', 'car', 'defender', 'caralho', 'crepuslo', 'crespuslo', 'porra', 'nao', 'presta', 'pra', 'nada', 'vcs', 'fas', 'pcsiquerar', 'par', 'xingar', 'felipe', 'fazer', 'pra', 'vcs', 'maozinha', 'nervoso']",0,1,1,0,0,0
olha nível vocabulário atura vergonha deu agora responder,"['olhar', 'nível', 'vocabulário', 'atura', 'vergonha', 'dar', 'agora', 'responder']",0,0,0,0,0,0
sono una fottuta mongoloide letteralmente,"['sono', 'una', 'fottuta', 'mongoloide', 'letteralmente']",0,0,1,0,0,0
posso dormir casa nikao,"['poder', 'dormir', 'casa', 'nikao']",0,0,0,0,0,0
parte,['parte'],0,0,0,0,0,0
fedendo vodka maldita,"['feder', 'vodka', 'malditar']",0,0,1,0,0,0
cuspindo prato comi pqp sujeitei gostar kjjkjsjka distúrbios,"['cuspir', 'prato', 'comi', 'pqp', 'sujeitar', 'gostar', 'kjjkjsjka', 'distúrbio']",0,0,1,0,0,0
agora vou usar cabelo creme hidratação outros fiz daqui pouco passo,"['agora', 'ir', 'usar', 'cabelo', 'creme', 'hidratação', 'outro', 'fiz', 'de aqui', 'pouco', 'passo']",0,0,0,0,0,0
carai tomou pau programa silvio santos,"['carair', 'tomar', 'pau', 'programa', 'silvio', 'santo']",0,1,0,0,0,0
caralho gay chata,"['caralho', 'gay', 'chato']",1,0,1,0,0,0
única coisa ruim vídeo aflição vai conseguir abrir porta ficando nervoso deus trem vai simbora abre pra dar cacete,"['único', 'coisa', 'ruim', 'vídeo', 'aflição', 'ir', 'conseguir', 'abrir', 'porta', 'ficar', 'nervoso', 'deus', 'tr', 'ir', 'simbora', 'abrir', 'pra', 'dar', 'cacete']",0,1,1,0,0,0
bela aminha vuda,"['belo', 'aminha', 'vudar']",0,0,0,0,0,0
cheiro xixi cachorro quarto insuportável cachorros dormem porta quarto dona limpa espaço ficam tomo,"['cheirar', 'xixi', 'cachorro', 'quarto', 'insuportável', 'cachorro', 'dormer', 'porta', 'quarto', 'donar', 'limpa', 'espaço', 'ficar', 'tomo']",0,1,0,0,0,0
quanto grata ter andressa vida escrito sombra dúvidas inspiração humano pra mim pra muita gente coração imenso pensa fazer bem orgulho compara nada bem obg tão incrível,"['quanto', 'gratar', 'ter', 'andresse', 'vida', 'escrever', 'sombrar', 'dúvida', 'inspiração', 'humano', 'pra', 'eu', 'pra', 'muito', 'gente', 'coração', 'imenso', 'pensar', 'fazer', 'bem', 'orgulho', 'comparar', 'nada', 'bem', 'obg', 'tão', 'incrível']",0,0,0,0,0,0
imbecilidade humana limites diploma universitário bióloga natasha borges finge autista,"['imbecilidade', 'humano', 'limite', 'diploma', 'universitário', 'biólogo', 'em atasha', 'Borges', 'fingir', 'autista']",0,0,1,0,0,0
coisa ridícula acredito legal deselegante total,"['coisa', 'ridícula', 'acredito', 'legal', 'deselegante', 'total']",0,0,1,0,0,0
alex massa bem porra louca hahahahhaha amizade incrível ganhei faculdade,"['Alex', 'Massa', 'bem', 'porra', 'louco', 'hahahahhaha', 'amizade', 'incrível', 'ganhei', 'Faculdade']",0,1,0,0,0,0
posto ontem nunca parar fumar retardado,"['pôr', 'ontem', 'nunca', 'parar', 'fumar', 'retardar']",0,0,1,0,0,0
caraí faz favor pro primo pqp,"['caraí', 'fazer', 'favor', 'pro', 'primo', 'pqp']",0,1,1,0,0,0
olha gosto viu vamoa,"['olhar', 'gosto', 'ver', 'vamoa']",0,0,0,0,0,0
pqp ladybug mds vou assistir vai agr,"['pqp', 'ladybug', 'Mds', 'ir', 'assistir', 'ir', 'agr']",0,0,0,0,0,0
ordem aleatoria jogou dilsinho ouvir agora sentado chão sala latinha skol chorando,"['ordem', 'aleatorio', 'jogar', 'dilsinho', 'ouvir', 'agora', 'sentar', 'chão', 'sala', 'latinha', 'skol', 'chorar']",0,0,0,0,0,0
camarote vagabundo escravinho globalista ninguém cagando pro terrorista pai bandido prsidente oab vai preso logo levará vida mentiras morrer esquecido todos,"['camarote', 'vagabur', 'escravinho', 'globalista', 'ninguém', 'cagar', 'pro', 'terrorista', 'pai', 'bander', 'prsidente', 'oab', 'ir', 'prender', 'logo', 'levar', 'vida', 'mentiro', 'morrer', 'esquecer', 'todo']",0,0,1,0,0,0
chego tremer raiva ver coisas assim pqp nojo gente racista ainda racista abusa autoridade,"['chegar', 'tremer', 'raiva', 'ver', 'coisa', 'assim', 'pqp', 'nojo', 'gente', 'racistar', 'ainda', 'racistar', 'abusar', 'autoridade']",0,1,0,0,0,0
cai nesses golpes completamente burro tal ponto querer golpeado,"['cair', 'em esse', 'golpe', 'completamente', 'burro', 'tal', 'ponto', 'querer', 'golpear']",0,0,0,0,0,0
crente saudável medido apetite sobrenatural caráter aprovado queria pessoas entendessem,"['crente', 'saudável', 'medir', 'apetite', 'sobrenatural', 'caráter', 'aprovar', 'querer', 'pessoa', 'entender']",0,0,0,0,0,0
puta puta pariu vai tomar caralho,"['puta', 'puta', 'parir', 'ir', 'tomar', 'caralho']",0,1,0,0,0,0
boraaaa,['Boraaaa'],0,0,0,0,0,0
técnico burro vai tomar,"['técnico', 'burro', 'ir', 'tomar']",0,1,1,0,0,0
responsabilidade óculos novo deu pqp,"['responsabilidade', 'óculos', 'novo', 'dar', 'pqp']",0,0,0,0,0,0
vtnc petista merda,"['vtnc', 'petista', 'merdar']",0,1,1,0,0,0
puto bolado chuva,"['puto', 'bolar', 'chuva']",0,0,0,0,0,0
rafael fdp praga garoto,"['rafael', 'fdp', 'praga', 'garoto']",0,0,1,0,0,0
cabelinho azul pqp odeio cara,"['cabelinho', 'azul', 'pqp', 'odeio', 'cara']",0,0,1,0,0,0
tanto caixa biscoito deve ter sido caro pqp vai fazer tudo preocupada,"['tanto', 'caixar', 'biscoito', 'dever', 'ter', 'ser', 'caro', 'pqp', 'ir', 'fazer', 'tudo', 'preocupar']",0,0,0,0,0,0
história trabalho enobrece maior lero capitalismo dedicar dia simplesmente acatar ordens produzir ganhar sustento enobreceria verdade poder usar tempo bem entendesse estudando etc,"['história', 'trabalho', 'enobrecer', 'grande', 'lero', 'capitalismo', 'dedicar', 'dia', 'simplesmente', 'acatar', 'ordem', 'produzir', 'ganhar', 'sustento', 'enobrecer', 'verdade', 'poder', 'usar', 'tempo', 'bem', 'entender', 'estudar', 'etc']",0,0,0,0,0,0
tentando defender anitta conseguir entrevista tudo falou sobre especialistas vai água abaixo tweets fez vergonha,"['tentar', 'defender', 'anitta', 'conseguir', 'entrevista', 'tudo', 'falar', 'sobre', 'especialista', 'ir', 'água', 'abaixo', 'tweets', 'fazer', 'vergonha']",0,0,1,0,1,0
acordei vim pro banheiro calada ouvindo pais falando durmo faço nada vontade grita porra férias achou acordar cedo pena,"['acordar', 'vir', 'pro', 'banheiro', 'calar', 'ouvir', 'pai', 'falar', 'durmo', 'fazer', 'nada', 'vontade', 'gritar', 'porra', 'férias', 'achar', 'acordar', 'cedo', 'pena']",0,1,0,0,0,0
ficou puto saber tava geral cantando junto aqui gente,"['ficar', 'puto', 'saber', 'tar', 'geral', 'cantar', 'junto', 'aqui', 'gente']",0,1,1,0,0,0
bateu boa recebeu bênção única comeu filézinho minhon picanha saturada pra nunca esquecer,"['bater', 'boa', 'recebeu', 'bênção', 'único', 'comeu', 'filézinho', 'Minhon', 'picanhar', 'saturar', 'pra', 'nunca', 'esquecer']",0,0,0,0,0,0
vontade deus resposta vocação outro,"['vontade', 'deus', 'resposta', 'vocação', 'outro']",0,0,0,0,0,0
mexeu narigudo,"['Mexeu', 'narigudo']",0,1,1,0,0,0
rever feiticeiros bordo hannah montana jesus amado nao lembrava feiticeiros chato pqp alex insuportável hannah maior melhor,"['rever', 'feiticeiro', 'bordo', 'hannah', 'montano', 'jesus', 'amar', 'nao', 'lembrar', 'feiticeiro', 'chato', 'pqp', 'Alex', 'insuportável', 'hannah', 'grande', 'bom']",0,1,0,0,0,0
vão elogiar mães porra,"['ir', 'elogiar', 'mães', 'porra']",0,1,1,0,0,0
indo fazer coisa lembro posso fazer,"['ir', 'fazer', 'coisa', 'lembro', 'poder', 'fazer']",0,0,0,0,0,0
queima mano pra quer,"['queima', 'mano', 'pra', 'quer']",0,0,1,0,0,0
exposition casa casaimagens doméstico urbano coleção serralves ponte lima jusqu,"['exposition', 'casa', 'casaimagem', 'doméstico', 'urbano', 'coleção', 'serralve', 'ponte', 'limo', 'Jusqu']",0,0,0,0,0,0
gtube argumento usado dizer normal pessoa negro casar pessoa branca porque normal,"['Gtube', 'argumento', 'usar', 'dizer', 'normal', 'pessoa', 'negro', 'casar', 'pessoa', 'branco', 'porque', 'normal']",0,0,0,0,0,0
vai direct porra mandei mensagem faz doida,"['ir', 'direct', 'porra', 'mandei', 'mensagem', 'fazer', 'doida']",0,0,0,0,0,0
tesão otáviooswaldojornalistapremiado evidente hoje gato gente acha cara decente deputado federal eleito esquerda partidão diria,"['tesão', 'otáviooswaldojornalistapremiar', 'evidente', 'hoje', 'gato', 'gente', 'achar', 'cara', 'decente', 'deputado', 'federal', 'eleger', 'esquerdar', 'partidão', 'dir']",0,1,0,0,0,0
burra cheia dava umas patrocinadas brabas nuns rolês pro bonde soy fodido,"['burra', 'cheio', 'dar', 'um', 'patrocinada', 'braba', 'nuns', 'rolês', 'pro', 'bonde', 'soy', 'fodir']",0,1,1,0,0,0
menina desgraçada,"['menina', 'desgraçar']",0,0,1,0,0,0
acordei sentindo lixo hoje tudo normal aqui,"['acordar', 'sentir', 'lixo', 'hoje', 'tudo', 'normal', 'aqui']",0,0,1,0,0,0
frio pra caralho tereré sagrado,"['frio', 'pra', 'caralho', 'tereré', 'sagrar']",0,1,0,0,0,0
tentando marcar corte cabelo menos reais alguma poc indica algum quero pedir biscoito dar desculpa cabelo cortado tbm,"['tentar', 'marcar', 'corte', 'cabelo', 'menos', 'real', 'algum', 'poc', 'indicar', 'algum', 'quero', 'pedir', 'biscoito', 'dar', 'desculpa', 'cabelo', 'cortar', 'tbm']",0,0,0,0,0,0
dando risada bem cara sentando quicando jogando pra trás quer,"['dar', 'risar', 'bem', 'cara', 'sentar', 'quicando', 'jogar', 'pra', 'trás', 'querer']",0,1,0,0,0,0
dpa rtt piada ahah,"['dpa', 'rtt', 'piar', 'ahah']",0,0,0,0,0,0
fudeu,['fuder'],0,1,1,0,0,0
durou min top jurando durar hora,"['durar', 'min', 'top', 'jurar', 'durar', 'hora']",0,0,0,0,0,0
pau,['pau'],0,1,0,0,0,0
frio chovendo foder agora bom demais porém faço coisas,"['frio', 'chover', 'foder', 'agora', 'bom', 'demais', 'porém', 'fazer', 'coisa']",0,1,0,0,0,0
marque amiga quer desses repost circo estoril,"['marque', 'amiga', 'quer', 'de esse', 'repostr', 'circo', 'estoril']",0,0,0,0,0,0
cervejaria bebe acho cerveja rola kkkkkk,"['cervejario', 'beber', 'achar', 'cervejo', 'rolar', 'kkkkkk']",0,0,0,0,0,0
outros dividir rola,"['outro', 'dividir', 'rola']",0,0,0,0,0,0
rivais cadê copa brasil ganha nada anos daniel alves time então sai cabeça baixa vai,"['rival', 'cadê', 'copa', 'Brasil', 'ganhar', 'nada', 'ano', 'Daniel', 'Alves', 'Time', 'então', 'sair', 'cabeça', 'baixo', 'ir']",0,0,0,0,0,0
beijinho rola,"['beijinho', 'rolar']",0,1,0,0,0,0
ano melhor duvidas fiquei amiga pessoa jamais acharia aproximaria puta merda gnt vivia juntas,"['ano', 'bom', 'duvir', 'fiquei', 'amiga', 'pessoa', 'jamais', 'achario', 'aproximario', 'puta', 'Merda', 'gnt', 'viver', 'juntas']",0,0,0,0,0,0
pqp sonho foda snrz,"['pqp', 'sonho', 'foda', 'snrz']",0,0,0,0,0,0
raça,['raça'],0,0,0,0,0,0
hackearam brother,"['hackear', 'brother']",0,0,0,0,0,0
aprendizado,['aprendizar'],0,0,0,0,0,0
obrigada participar interação anjinho fico feliz gostado,"['obrigado', 'participar', 'interação', 'anjinho', 'fico', 'feliz', 'gostar']",0,0,0,0,0,0
olhei gritei,"['olhei', 'gritar']",0,0,0,0,0,0
caralho partiu toquio,"['caralho', 'partir', 'toquio']",0,0,0,0,0,0
tudo caro pra caralho,"['tudo', 'caro', 'pra', 'caralho']",0,1,0,0,0,0
pessoa sei sabem novo filme saga crepúsclo lançado mal posso esperar pra lançar próximo assim agente merda,"['pessoa', 'saber', 'saber', 'novo', 'filme', 'saga', 'crepúsclo', 'lançar', 'mal', 'poder', 'esperar', 'pra', 'lançar', 'próximo', 'assim', 'agente', 'merdar']",0,0,1,0,0,0
dodge enquadra supremo coloca mordaça supremo,"['dodger', 'enquadra', 'Supremo', 'colocar', 'mordaça', 'Supremo']",0,0,0,0,0,0
cheiro experiência própria fez muita besteira estagiário terceiro semestre,"['cheirar', 'experiência', 'próprio', 'fazer', 'muito', 'besteira', 'estagiário', 'terceiro', 'semestre']",0,0,0,0,0,0
